time,engine_id,score
2026-05-31 21:55:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006335
2026-05-31 21:55:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.036102
2026-05-31 22:00:00,BUY_HL_HGB_090,0.109599
2026-05-31 22:00:00,BUY_LL_HGB_088,0.080481
2026-05-31 22:00:00,BUY_LL_HIGHVOL_RF_085,0.143030
2026-05-31 22:00:00,SELL_label_HH_hgb_09,0.120538
2026-05-31 22:00:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.088161
2026-05-31 22:00:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.241111
2026-05-31 22:00:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.011534
2026-05-31 22:00:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.051211
2026-05-31 22:05:00,BUY_HL_HGB_090,0.195579
2026-05-31 22:05:00,BUY_LL_HGB_088,0.103508
2026-05-31 22:05:00,BUY_LL_HIGHVOL_RF_085,0.149112
2026-05-31 22:05:00,SELL_label_HH_hgb_09,0.078868
2026-05-31 22:05:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.065984
2026-05-31 22:05:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.175054
2026-05-31 22:05:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007877
2026-05-31 22:05:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.051411
2026-05-31 22:10:00,BUY_HL_HGB_090,0.284234
2026-05-31 22:10:00,BUY_LL_HGB_088,0.136477
2026-05-31 22:10:00,BUY_LL_HIGHVOL_RF_085,0.141055
2026-05-31 22:10:00,SELL_label_HH_hgb_09,0.039611
2026-05-31 22:10:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.046440
2026-05-31 22:10:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.113109
2026-05-31 22:10:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006878
2026-05-31 22:10:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.041268
2026-05-31 22:15:00,BUY_HL_HGB_090,0.282319
2026-05-31 22:15:00,BUY_LL_HGB_088,0.034969
2026-05-31 22:15:00,BUY_LL_HIGHVOL_RF_085,0.111309
2026-05-31 22:15:00,SELL_label_HH_hgb_09,0.015766
2026-05-31 22:15:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.048501
2026-05-31 22:15:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.107514
2026-05-31 22:15:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.006702
2026-05-31 22:15:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.031171
2026-05-31 22:20:00,BUY_HL_HGB_090,0.182828
2026-05-31 22:20:00,BUY_LL_HGB_088,0.038080
2026-05-31 22:20:00,BUY_LL_HIGHVOL_RF_085,0.089582
2026-05-31 22:20:00,SELL_label_HH_hgb_09,0.029995
2026-05-31 22:20:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.043018
2026-05-31 22:20:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.123079
2026-05-31 22:20:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.007198
2026-05-31 22:20:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.032680
2026-05-31 22:25:00,BUY_HL_HGB_090,0.257268
2026-05-31 22:25:00,BUY_LL_HGB_088,0.038336
2026-05-31 22:25:00,BUY_LL_HIGHVOL_RF_085,0.041967
2026-05-31 22:25:00,SELL_label_HH_hgb_09,0.030510
2026-05-31 22:25:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.042631
2026-05-31 22:25:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.112674
2026-05-31 22:25:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.005964
2026-05-31 22:25:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.031090
2026-05-31 22:30:00,BUY_HL_HGB_090,0.383463
