time,engine_id,score
2026-03-01 23:20:00,BUY_LL_HGB_088,0.270380
2026-03-01 23:20:00,BUY_LL_HIGHVOL_RF_085,0.353446
2026-03-01 23:20:00,SELL_label_HH_hgb_09,0.022757
2026-03-01 23:20:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.086990
2026-03-01 23:20:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.146348
2026-03-01 23:20:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.010972
2026-03-01 23:20:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.046448
2026-03-01 23:25:00,BUY_HL_HGB_090,0.050178
2026-03-01 23:25:00,BUY_LL_HGB_088,0.295599
2026-03-01 23:25:00,BUY_LL_HIGHVOL_RF_085,0.402865
2026-03-01 23:25:00,SELL_label_HH_hgb_09,0.018370
2026-03-01 23:25:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.095057
2026-03-01 23:25:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.151312
2026-03-01 23:25:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.021711
2026-03-01 23:25:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.039097
2026-03-01 23:30:00,BUY_HL_HGB_090,0.071689
2026-03-01 23:30:00,BUY_LL_HGB_088,0.398434
2026-03-01 23:30:00,BUY_LL_HIGHVOL_RF_085,0.539257
2026-03-01 23:30:00,SELL_label_HH_hgb_09,0.019968
2026-03-01 23:30:00,SELL_label_session_vol_HH_LONDON_HIGH_rf_075,0.086033
2026-03-01 23:30:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.117596
2026-03-01 23:30:00,SELL_label_trade_context_session_HH_BULL_CONTINUATION_HIGH_LONDON_hgb_096,0.009639
2026-03-01 23:30:00,SELL_label_trade_context_session_vol_HH_BULL_CONTINUATION_HIGH_LONDON_HIGH_rf_07,0.033567
