time,engine_id,score
2026-06-04 09:15:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.340547
2026-06-04 09:20:00,SELL_label_HH_hgb_09,0.109278
2026-06-04 09:20:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.456846
2026-06-04 09:25:00,SELL_label_HH_hgb_09,0.118426
2026-06-04 09:25:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.508530
2026-06-04 09:30:00,SELL_label_HH_hgb_09,0.189732
2026-06-04 09:30:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.488475
2026-06-04 09:35:00,SELL_label_HH_hgb_09,0.085883
2026-06-04 09:35:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.326795
2026-06-04 09:40:00,SELL_label_HH_hgb_09,0.103962
2026-06-04 09:40:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.345224
2026-06-04 09:45:00,SELL_label_HH_hgb_09,0.097828
2026-06-04 09:45:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.413728
2026-06-04 09:50:00,SELL_label_HH_hgb_09,0.192784
2026-06-04 09:50:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.403057
2026-06-04 09:55:00,SELL_label_HH_hgb_09,0.415677
2026-06-04 09:55:00,SELL_label_trade_context_HH_BEAR_TREND_BREAK_HIGH_extra_07,0.511325
2026-06-04 10:05:00,SELL_label_HH_hgb_09,0.156561
2026-06-04 10:10:00,SELL_label_HH_hgb_09,0.135743
2026-06-04 10:35:00,SELL_label_HH_hgb_09,0.094072
2026-06-04 10:40:00,SELL_label_HH_hgb_09,0.134063
2026-06-04 10:50:00,SELL_label_HH_hgb_09,0.198628
2026-06-04 11:05:00,SELL_label_HH_hgb_09,0.055697
2026-06-04 11:10:00,SELL_label_HH_hgb_09,0.202795
2026-06-04 11:15:00,SELL_label_HH_hgb_09,0.157247
2026-06-04 11:20:00,SELL_label_HH_hgb_09,0.343947
2026-06-04 11:25:00,SELL_label_HH_hgb_09,0.781589
2026-06-04 11:30:00,SELL_label_HH_hgb_09,0.761559
2026-06-04 11:45:00,SELL_label_HH_hgb_09,0.432363
2026-06-04 11:50:00,SELL_label_HH_hgb_09,0.371048
2026-06-04 12:15:00,BUY_HL_HGB_090,0.192685
2026-06-04 13:15:00,BUY_HL_HGB_090,0.347420
2026-06-04 13:30:00,BUY_HL_HGB_090,0.316805
2026-06-04 14:05:00,BUY_HL_HGB_090,0.551977
2026-06-04 14:15:00,BUY_HL_HGB_090,0.299351
2026-06-04 14:30:00,BUY_HL_HGB_090,0.578493
2026-06-04 14:35:00,BUY_HL_HGB_090,0.755989
2026-06-04 14:40:00,BUY_HL_HGB_090,0.719561
2026-06-04 15:05:00,BUY_HL_HGB_090,0.510405
2026-06-04 15:10:00,BUY_HL_HGB_090,0.540584
2026-06-04 15:15:00,BUY_HL_HGB_090,0.578333
2026-06-04 15:30:00,BUY_HL_HGB_090,0.606360
2026-06-04 17:10:00,BUY_HL_HGB_090,0.326454
2026-06-04 17:15:00,BUY_HL_HGB_090,0.349354
2026-06-04 17:20:00,BUY_HL_HGB_090,0.451640
2026-06-04 17:25:00,BUY_HL_HGB_090,0.220070
2026-06-04 17:30:00,BUY_HL_HGB_090,0.408901
2026-06-04 18:00:00,BUY_HL_HGB_090,0.073826
2026-06-04 18:20:00,BUY_HL_HGB_090,0.128766
2026-06-04 18:25:00,BUY_HL_HGB_090,0.116289
2026-06-04 18:30:00,BUY_HL_HGB_090,0.114608
